age,monthly_income_inr,area_type,upi_monthly_avg_txn_count,upi_avg_txn_amount,upi_failed_txn_ratio,mobile_recharge_consistency_score,mobile_recharge_lapse_days_max,utility_bills_on_time_pct,electricity_bill_avg_amount,cooperative_meeting_attendance_pct,shg_savings_amount_inr,microfinance_loans_repaid_count,microfinance_default_rate,gig_monthly_earnings,gig_platform_rating,jandhan_avg_balance,jandhan_zero_balance_months,monthly_data_usage_gb,telecom_bill_late_payments,banking_app_login_frequency_monthly,fintech_apps_count,rent_on_time_payment_pct,rent_to_income_ratio,social_referral_count,insurance_policy_count,alternative_credit_score,credit_risk_label,loan_approved
40,7492,Semi-Urban,74,195.11,0.198,0.1,17,0.79,1528.36,0.52,30129,2,0.034,14412.7,4.9,917.73,6,5.55,7,1,6,0.85,0.31,0,0,709,Low Risk,1
43,25207,Urban,98,59.56,0.161,0.9,11,0.78,1574.88,0.76,4043,3,0.172,0.0,0.0,0.0,0,4.43,11,41,0,0.73,0.47,7,0,596,Medium Risk,0
51,18114,Rural,22,321.02,0.052,0.59,1,0.8,1832.64,0.0,0,2,0.129,0.0,0.0,0.0,0,5.62,6,11,0,0.42,0.41,6,0,578,Medium Risk,0
51,4517,Urban,80,288.73,0.203,0.93,49,0.64,1734.96,0.0,0,5,0.027,28111.04,3.4,82.25,8,8.7,3,12,5,0.49,0.51,2,1,710,Low Risk,1
46,19018,Rural,0,2560.43,0.066,0.35,20,0.7,2187.55,0.0,0,4,0.085,0.0,0.0,536.17,3,37.86,0,37,7,0.53,0.7,4,0,572,Medium Risk,0
21,24386,Urban,78,631.98,0.26,0.68,6,0.72,1948.48,0.37,46596,2,0.185,27884.4,4.5,253.2,1,8.61,6,35,4,0.9,0.22,1,1,744,Low Risk,1
34,20740,Urban,31,353.09,0.203,0.2,11,0.85,389.1,0.0,0,3,0.02,17270.7,4.1,4080.9,2,2.71,2,11,0,0.86,0.23,9,3,756,Very Low Risk,1
52,29750,Semi-Urban,8,724.93,0.189,0.62,83,0.49,2328.06,0.0,0,5,0.267,0.0,0.0,826.75,10,3.64,4,26,7,0.92,0.48,4,0,544,High Risk,0
30,23013,Urban,14,208.25,0.02,0.13,56,0.71,1739.44,0.0,0,0,0.163,25122.84,5.0,0.0,0,1.82,11,25,3,0.5,0.59,4,0,575,Medium Risk,0
58,23012,Semi-Urban,27,223.52,0.142,0.0,77,0.65,405.15,0.0,0,0,0.003,0.0,0.0,630.38,4,1.3,7,46,0,0.89,0.13,8,1,596,Medium Risk,0
56,31672,Rural,23,1791.36,0.25,0.93,73,0.64,1952.74,0.52,45598,4,0.102,0.0,0.0,146.18,8,0.39,8,50,1,0.0,0.0,4,3,612,Medium Risk,1
32,14431,Rural,59,34.37,0.047,0.55,22,0.8,960.19,0.0,0,1,0.073,20883.78,3.8,306.18,1,2.82,9,39,0,0.0,0.0,1,1,598,Medium Risk,0
46,31267,Urban,34,781.75,0.05,0.93,29,0.96,2034.35,0.78,45212,0,0.001,0.0,0.0,27.92,2,1.1,10,4,4,0.0,0.0,2,3,654,Low Risk,1
46,11210,Urban,85,214.23,0.003,0.33,57,0.64,2392.97,0.0,0,0,0.04,28184.76,3.0,235.67,2,4.94,9,31,4,0.0,0.0,5,1,569,Medium Risk,0
28,14595,Rural,26,172.47,0.214,0.33,51,0.95,712.58,0.34,45196,0,0.049,11962.43,4.7,913.64,6,2.69,6,35,1,0.89,0.28,0,1,727,Low Risk,1
49,15871,Rural,82,126.03,0.109,0.4,55,0.49,2157.79,0.86,4054,1,0.038,27499.0,4.5,313.33,11,1.51,5,59,7,0.57,0.13,5,2,688,Low Risk,1
19,15743,Semi-Urban,108,294.24,0.243,0.71,9,0.96,1956.55,0.0,0,0,0.061,3021.38,4.8,0.0,0,0.55,4,44,0,0.0,0.0,4,1,642,Medium Risk,1
31,30580,Semi-Urban,75,232.24,0.052,0.57,18,0.4,1710.84,0.6,24261,6,0.018,15457.63,3.3,0.0,0,3.16,4,37,7,0.0,0.0,1,2,660,Low Risk,1
37,25516,Urban,19,148.76,0.106,0.93,18,0.46,1023.81,0.56,20382,1,0.004,42.01,3.4,1184.13,10,0.78,10,51,0,0.0,0.0,1,0,570,Medium Risk,0
39,12324,Rural,64,105.3,0.07,0.03,86,0.69,363.67,0.0,0,4,0.236,0.0,0.0,7988.44,0,9.08,3,15,5,0.85,0.35,1,0,632,Medium Risk,1
28,14531,Semi-Urban,84,24.87,0.009,0.71,58,0.97,1261.35,0.96,21170,1,0.184,2495.52,4.1,1906.03,2,5.78,6,9,0,0.96,0.15,2,2,741,Low Risk,1
44,9588,Urban,48,102.66,0.041,0.33,43,0.78,353.6,0.59,30295,4,0.154,0.0,0.0,425.28,0,3.57,0,57,4,0.58,0.39,9,0,660,Low Risk,1
20,6311,Urban,108,132.32,0.019,0.18,58,0.71,1300.35,0.0,0,1,0.215,0.0,0.0,297.53,8,19.12,11,59,7,0.85,0.28,1,0,527,High Risk,0
34,25432,Rural,0,293.38,0.179,0.51,83,0.93,2068.7,0.0,0,2,0.112,25568.15,3.4,0.0,0,4.53,2,36,0,0.0,0.0,2,3,588,Medium Risk,0
61,30948,Urban,9,2580.41,0.294,0.51,3,0.81,2494.33,0.0,0,3,0.162,0.0,0.0,139.28,4,6.59,5,14,4,0.67,0.06,8,2,579,Medium Risk,0
45,34321,Urban,46,116.85,0.117,0.14,64,0.88,575.22,0.0,0,5,0.171,0.0,0.0,663.41,6,8.91,9,10,4,0.91,0.65,2,0,588,Medium Risk,0
46,25630,Semi-Urban,58,71.63,0.108,0.2,12,0.98,598.86,0.87,35092,2,0.088,0.0,0.0,233.28,2,2.67,0,51,3,0.66,0.53,6,1,689,Low Risk,1
38,3987,Urban,95,103.81,0.029,0.41,66,0.66,2046.12,0.0,0,0,0.139,27405.15,4.6,53.95,2,2.69,6,8,2,0.43,0.52,2,1,643,Medium Risk,1
33,6321,Urban,61,294.13,0.075,0.41,11,0.91,1225.74,0.0,0,2,0.06,13551.92,4.6,0.0,0,4.67,1,17,7,0.0,0.0,5,3,683,Low Risk,1
54,18812,Rural,102,495.89,0.017,0.32,54,0.82,2297.93,0.0,0,3,0.072,7577.7,4.4,168.65,4,1.17,6,32,4,0.87,0.16,8,1,725,Low Risk,1
37,7615,Rural,85,586.41,0.108,0.15,60,0.29,1945.59,0.0,0,8,0.122,13896.93,4.7,42.04,6,26.72,3,54,2,0.0,0.0,5,2,627,Medium Risk,1
23,18512,Rural,17,660.67,0.247,0.0,40,0.82,1867.43,0.39,48781,0,0.124,0.0,0.0,2153.31,2,5.26,8,8,3,0.93,0.25,3,0,650,Low Risk,1
36,16146,Rural,111,782.96,0.189,0.97,35,0.89,344.69,0.4,7260,6,0.163,0.0,0.0,2272.68,4,3.67,4,40,7,0.0,0.0,4,1,670,Low Risk,1
22,27749,Semi-Urban,45,175.1,0.034,0.94,1,0.55,186.1,0.74,39552,2,0.042,29237.22,3.6,0.0,0,36.07,0,14,2,0.0,0.0,7,3,722,Low Risk,1
20,16654,Rural,31,2874.89,0.077,0.48,21,0.87,860.23,0.0,0,6,0.152,0.0,0.0,180.47,0,1.49,11,35,2,0.0,0.0,7,3,604,Medium Risk,1
18,23125,Semi-Urban,26,159.86,0.067,1.0,21,0.69,621.52,0.0,0,6,0.153,1634.8,4.4,0.0,0,20.82,10,35,6,0.89,0.57,6,2,692,Low Risk,1
55,6052,Semi-Urban,91,279.0,0.113,0.67,40,0.58,1809.54,0.0,0,1,0.008,19671.22,4.7,153.86,10,10.11,3,0,6,0.0,0.0,4,2,648,Medium Risk,1
32,25958,Rural,17,1158.63,0.102,0.07,13,0.85,1181.76,0.0,0,4,0.046,0.0,0.0,0.0,0,13.69,10,27,1,0.98,0.56,8,3,581,Medium Risk,0
51,3726,Urban,38,482.85,0.244,0.12,34,0.65,1355.55,0.0,0,0,0.02,16951.25,3.2,215.35,7,3.76,3,32,1,0.91,0.35,0,1,668,Low Risk,1
52,6760,Semi-Urban,48,16.63,0.094,0.92,49,0.72,2052.98,0.62,10582,0,0.235,0.0,0.0,228.89,0,4.74,11,0,5,0.93,0.04,3,0,587,Medium Risk,0
42,25190,Semi-Urban,92,246.35,0.151,0.63,8,0.84,1248.41,0.0,0,1,0.003,0.0,0.0,4314.23,3,3.18,3,53,2,0.85,0.43,9,3,689,Low Risk,1
41,4875,Urban,81,688.39,0.103,0.84,58,0.72,1407.82,0.87,48458,5,0.191,0.0,0.0,0.0,0,12.14,11,58,4,0.95,0.3,6,0,704,Low Risk,1
29,26377,Urban,43,48.81,0.188,0.9,55,0.92,2121.57,0.77,27382,7,0.06,9841.43,4.7,0.0,0,6.63,2,5,0,0.78,0.32,4,3,816,Very Low Risk,1
35,16969,Rural,71,602.35,0.068,0.45,9,0.93,1135.21,0.0,0,1,0.18,25347.21,4.0,562.27,0,2.56,2,10,0,0.84,0.55,3,2,703,Low Risk,1
32,7033,Rural,53,390.8,0.504,0.05,24,0.52,299.5,0.75,24807,6,0.035,0.0,0.0,53.26,5,2.68,9,47,3,0.84,0.16,4,2,617,Medium Risk,1
61,8443,Semi-Urban,94,1013.03,0.092,0.19,44,0.71,1352.09,0.75,17187,2,0.409,0.0,0.0,452.44,10,4.42,4,26,4,0.0,0.0,0,3,563,Medium Risk,0
33,20373,Urban,33,106.66,0.027,0.07,10,0.72,1490.47,0.0,0,2,0.242,27492.98,3.5,0.0,0,3.21,4,4,5,0.0,0.0,3,2,578,Medium Risk,0
44,6744,Urban,70,808.41,0.069,0.19,8,0.88,1328.31,0.0,0,1,0.191,17206.49,4.5,488.18,0,18.95,10,9,2,0.0,0.0,0,1,617,Medium Risk,1
25,30262,Rural,35,296.35,0.045,0.41,6,0.57,719.32,0.0,0,0,0.125,187.05,4.9,805.96,5,10.06,1,27,7,0.75,0.24,1,3,641,Medium Risk,1
42,27995,Semi-Urban,17,2037.05,0.082,0.12,70,0.74,636.86,0.0,0,5,0.178,0.0,0.0,176.26,0,10.04,9,15,1,0.0,0.0,8,0,550,Medium Risk,0
34,19977,Urban,37,6927.54,0.069,0.17,33,0.25,987.42,0.0,0,5,0.098,22599.49,3.0,606.75,5,5.66,11,42,0,0.94,0.07,4,1,692,Low Risk,1
46,34204,Semi-Urban,58,1549.98,0.059,0.45,82,0.35,498.95,0.0,0,4,0.178,1561.45,4.3,143.01,8,1.96,9,25,2,0.68,0.58,8,0,638,Medium Risk,1
25,4774,Urban,8,435.56,0.267,0.34,19,0.43,1698.46,0.0,0,0,0.051,29791.68,3.1,82.8,4,8.99,8,49,0,0.0,0.0,8,3,539,High Risk,0
32,13651,Semi-Urban,72,3964.78,0.056,0.47,88,0.81,1575.22,0.92,15595,4,0.086,26937.18,4.4,1593.22,3,0.55,2,53,1,0.88,0.25,9,2,850,Very Low Risk,1
44,3935,Rural,109,504.81,0.14,0.43,4,0.65,1617.75,0.0,0,0,0.044,0.0,0.0,1885.87,7,5.33,3,27,1,0.7,0.0,4,0,642,Medium Risk,1
24,16395,Semi-Urban,71,82.31,0.117,0.64,54,0.84,639.51,0.0,0,7,0.064,0.0,0.0,550.13,3,1.99,1,13,5,0.64,0.54,2,1,682,Low Risk,1
20,32808,Semi-Urban,50,233.43,0.163,0.94,88,0.67,691.67,0.0,0,7,0.299,0.0,0.0,1301.83,3,1.84,7,12,4,0.0,0.0,3,2,576,Medium Risk,0
46,6808,Semi-Urban,34,610.33,0.083,0.11,14,0.76,1989.74,0.0,0,5,0.182,0.0,0.0,0.0,0,2.82,6,0,2,0.92,0.61,4,0,589,Medium Risk,0
61,19715,Rural,81,659.28,0.085,0.1,47,0.43,1756.27,0.0,0,5,0.089,5883.52,4.8,1383.72,8,4.12,2,34,2,0.74,0.04,5,1,673,Low Risk,1
41,14641,Semi-Urban,4,63.41,0.24,0.85,3,0.72,2200.43,0.0,0,1,0.378,6006.34,4.1,3429.31,0,4.38,10,14,3,0.0,0.0,5,2,557,Medium Risk,0
20,27306,Urban,13,65.88,0.061,0.51,77,0.62,1068.41,0.0,0,1,0.034,17822.23,4.0,997.95,11,9.88,10,28,3,0.9,0.18,7,0,645,Medium Risk,1
37,22086,Semi-Urban,91,162.46,0.102,0.77,80,0.83,1413.59,0.0,0,1,0.044,0.0,0.0,333.12,2,3.77,4,30,7,0.0,0.0,7,0,568,Medium Risk,0
32,17376,Urban,29,464.73,0.138,0.22,20,0.36,1873.07,0.72,9809,7,0.039,0.0,0.0,54.55,10,4.05,11,11,1,0.54,0.25,7,1,587,Medium Risk,0
42,31582,Rural,3,541.9,0.141,0.83,79,0.85,2437.97,0.51,28685,7,0.032,9907.67,4.5,911.68,3,1.11,0,4,6,0.0,0.0,2,2,737,Low Risk,1
47,8889,Semi-Urban,38,289.91,0.271,0.92,89,0.63,2475.12,0.0,0,4,0.072,0.0,0.0,0.0,0,1.26,11,47,4,0.81,0.56,3,3,572,Medium Risk,0
31,8054,Rural,83,89.9,0.052,0.64,8,0.93,2498.02,0.56,269,0,0.115,0.0,0.0,2075.24,0,5.97,5,45,2,0.8,0.21,3,0,670,Low Risk,1
24,6868,Urban,63,1967.13,0.131,0.11,65,0.74,2237.26,0.73,13365,2,0.043,0.0,0.0,248.26,2,8.42,9,31,4,0.0,0.0,6,2,578,Medium Risk,0
34,23584,Rural,24,67.59,0.13,0.9,78,0.92,1635.16,0.0,0,6,0.137,21157.72,3.4,171.64,1,3.45,5,9,7,0.86,0.46,4,2,715,Low Risk,1
61,19585,Semi-Urban,27,1167.72,0.283,0.79,34,0.5,116.73,0.88,48737,3,0.001,4847.67,4.1,0.0,0,11.39,11,4,1,0.78,0.27,3,1,721,Low Risk,1
37,21881,Rural,75,593.83,0.153,0.75,87,0.94,1778.91,0.9,30468,2,0.017,0.0,0.0,100.71,11,1.1,4,26,1,0.0,0.0,9,2,656,Low Risk,1
53,4842,Urban,65,1137.28,0.114,0.04,50,0.24,672.64,0.0,0,6,0.186,0.0,0.0,844.3,8,6.68,8,38,3,0.91,0.69,4,2,563,Medium Risk,0
26,13058,Semi-Urban,106,143.55,0.152,0.8,77,0.78,237.2,0.0,0,2,0.094,0.0,0.0,0.0,0,1.91,3,20,5,0.76,0.17,0,0,597,Medium Risk,0
55,29572,Rural,77,206.19,0.073,0.14,36,0.88,1773.24,0.0,0,2,0.446,19177.25,4.9,813.31,8,1.77,1,15,3,0.68,0.17,3,1,667,Low Risk,1
39,32961,Urban,21,261.4,0.134,0.22,5,0.88,1914.43,0.0,0,5,0.029,27185.26,3.8,507.58,9,2.09,11,28,2,0.0,0.0,6,2,623,Medium Risk,1
19,12101,Urban,30,138.15,0.092,0.58,81,0.54,1682.64,0.53,35116,0,0.025,0.0,0.0,216.62,4,4.13,6,57,4,0.88,0.11,2,1,637,Medium Risk,1
41,15497,Semi-Urban,22,320.64,0.27,0.26,85,0.65,976.41,0.0,0,1,0.074,0.0,0.0,0.0,0,6.95,4,14,1,0.68,0.35,6,3,544,High Risk,0
25,7658,Semi-Urban,47,1627.67,0.036,0.66,81,0.54,1326.41,0.0,0,6,0.048,3530.92,4.4,2941.54,7,6.44,6,37,3,0.49,0.66,4,3,696,Low Risk,1
28,14381,Urban,19,51.61,0.162,0.61,50,0.58,2343.87,0.0,0,3,0.054,21277.43,4.0,565.37,8,3.35,6,6,4,0.92,0.49,0,2,663,Low Risk,1
30,34432,Urban,37,111.2,0.251,0.11,65,0.85,1851.07,0.0,0,0,0.041,27823.24,3.7,0.0,0,8.43,6,17,7,0.91,0.46,3,0,682,Low Risk,1
34,10544,Urban,54,97.62,0.097,0.66,16,0.95,1311.24,0.0,0,2,0.16,0.0,0.0,822.36,10,24.21,2,50,1,0.91,0.25,9,0,654,Low Risk,1
25,10718,Rural,67,218.48,0.194,0.92,64,0.87,1524.28,0.0,0,1,0.296,0.0,0.0,233.19,0,3.98,4,18,4,0.0,0.0,2,1,538,High Risk,0
38,16851,Semi-Urban,78,207.96,0.016,0.16,8,0.97,2326.44,0.76,4163,0,0.275,16575.4,3.9,0.0,0,4.93,0,16,5,0.0,0.0,3,1,648,Medium Risk,1
35,20154,Rural,87,618.18,0.186,0.6,12,0.83,1045.08,0.85,43750,5,0.072,28289.22,3.5,0.0,0,2.43,5,13,0,0.96,0.32,5,2,784,Very Low Risk,1
47,22539,Rural,88,254.8,0.246,0.34,57,0.71,344.42,0.5,15172,1,0.081,22455.55,3.6,2714.07,4,3.03,3,40,0,0.81,0.7,9,2,735,Low Risk,1
35,30077,Semi-Urban,0,351.94,0.095,0.46,29,0.82,881.98,0.59,37254,3,0.153,13732.83,4.9,3308.19,9,15.62,1,47,3,0.0,0.0,3,3,701,Low Risk,1
48,30290,Urban,6,394.7,0.105,0.29,30,0.59,1096.48,0.95,14295,5,0.008,0.0,0.0,254.41,11,15.78,2,9,0,0.72,0.61,6,3,627,Medium Risk,1
55,32300,Urban,56,328.48,0.109,0.35,22,0.94,755.11,0.0,0,4,0.16,19721.75,4.3,1088.48,8,3.67,2,24,6,0.0,0.0,7,0,690,Low Risk,1
49,14777,Urban,94,569.05,0.05,0.03,62,0.72,1369.53,0.0,0,5,0.011,0.0,0.0,237.82,10,7.32,0,40,1,0.93,0.11,2,3,639,Medium Risk,1
28,4628,Rural,11,211.29,0.048,0.98,27,0.79,831.66,0.0,0,5,0.095,8659.66,4.6,43.45,2,11.25,6,43,3,0.69,0.69,2,0,685,Low Risk,1
42,33373,Semi-Urban,105,1764.53,0.24,0.62,58,0.33,347.63,0.17,26927,0,0.412,0.0,0.0,171.57,6,2.87,9,8,4,0.0,0.0,1,0,515,High Risk,0
50,3386,Urban,4,5166.46,0.093,0.5,9,0.91,551.36,0.6,18810,2,0.092,0.0,0.0,1202.95,8,1.21,2,15,2,0.0,0.0,5,0,630,Medium Risk,1
55,9031,Semi-Urban,107,571.05,0.103,0.38,88,0.66,2303.57,0.56,16097,0,0.191,0.0,0.0,1842.39,1,8.93,6,47,6,0.0,0.0,5,2,588,Medium Risk,0
58,30997,Semi-Urban,49,321.69,0.134,0.54,89,0.95,1611.03,0.0,0,3,0.189,0.0,0.0,401.6,1,10.98,9,23,6,0.68,0.31,0,2,612,Medium Risk,1
25,9439,Semi-Urban,41,517.75,0.154,0.38,25,0.8,854.34,0.0,0,2,0.253,0.0,0.0,144.77,4,9.48,9,20,7,0.0,0.0,8,3,532,High Risk,0
28,25785,Urban,101,65.28,0.113,0.36,76,0.97,980.6,0.0,0,5,0.012,10724.62,4.2,0.0,0,3.08,11,58,0,0.0,0.0,1,2,648,Medium Risk,1
39,16392,Rural,11,303.73,0.036,0.46,16,0.62,1284.12,0.0,0,3,0.145,8833.46,4.6,251.17,9,20.56,8,56,0,0.82,0.66,3,0,619,Medium Risk,1
41,23392,Semi-Urban,102,101.74,0.027,0.28,39,0.59,1715.51,0.69,13964,0,0.013,21449.2,3.1,279.26,4,5.96,5,54,6,0.74,0.21,8,2,679,Low Risk,1
58,31669,Urban,17,451.23,0.209,0.18,67,0.92,1497.23,0.0,0,4,0.072,7626.23,4.0,0.0,0,1.42,7,33,3,0.0,0.0,6,1,603,Medium Risk,1
34,31939,Rural,65,102.35,0.314,0.56,22,0.66,2338.48,0.0,0,2,0.072,0.0,0.0,69.54,3,0.91,10,38,1,0.27,0.49,2,3,525,High Risk,0
29,21850,Urban,73,161.78,0.046,0.84,34,0.77,1601.8,0.97,40946,5,0.219,4811.56,4.9,687.27,8,3.33,10,51,0,0.87,0.68,9,0,770,Very Low Risk,1
49,5282,Rural,78,25.88,0.039,0.15,74,0.67,2285.9,0.0,0,0,0.015,0.0,0.0,468.35,3,5.61,0,6,4,0.74,0.51,1,2,611,Medium Risk,1
32,4856,Rural,93,59.87,0.212,0.03,75,0.74,113.03,0.7,36660,5,0.017,0.0,0.0,265.2,4,3.36,7,6,1,0.0,0.0,8,2,605,Medium Risk,1
33,18670,Rural,107,374.6,0.162,0.25,8,0.79,2237.34,0.0,0,2,0.121,0.0,0.0,0.0,0,32.9,7,27,0,0.0,0.0,1,0,508,High Risk,0
39,27364,Rural,16,86.26,0.455,0.98,78,0.4,1831.5,0.0,0,0,0.168,27803.49,3.1,897.2,11,6.71,11,50,5,0.0,0.0,3,3,544,High Risk,0
45,4998,Urban,67,877.02,0.061,0.83,44,0.78,513.26,0.0,0,2,0.225,0.0,0.0,925.05,11,1.69,2,34,5,0.75,0.06,1,2,655,Low Risk,1
37,34705,Rural,70,77.89,0.034,0.6,36,0.74,731.29,0.0,0,0,0.203,0.0,0.0,2672.51,6,0.46,5,57,0,0.75,0.31,6,1,651,Low Risk,1
50,8476,Semi-Urban,61,421.54,0.009,0.93,68,0.82,1402.74,0.0,0,2,0.129,8949.68,3.1,2732.55,8,5.67,5,9,6,0.72,0.28,5,1,703,Low Risk,1
27,12428,Rural,40,98.08,0.102,0.45,18,0.53,399.85,0.0,0,4,0.02,0.0,0.0,874.89,4,12.05,6,37,4,0.0,0.0,7,0,577,Medium Risk,0
57,7669,Rural,94,388.61,0.126,0.98,74,0.9,1984.88,0.31,4304,7,0.178,0.0,0.0,317.44,6,28.9,2,31,6,0.0,0.0,2,2,654,Low Risk,1
49,15336,Rural,114,38.79,0.013,0.3,72,0.7,1998.82,0.0,0,0,0.058,13051.29,3.4,153.23,3,3.66,9,33,0,0.89,0.48,6,3,641,Medium Risk,1
50,12342,Rural,118,142.05,0.117,0.24,26,0.76,822.28,0.0,0,3,0.027,19511.8,4.1,1462.21,1,25.08,0,59,7,0.0,0.0,7,1,696,Low Risk,1
19,23702,Urban,102,88.64,0.067,0.64,12,0.51,267.56,0.52,35618,1,0.06,0.0,0.0,68.39,1,1.15,8,23,6,0.93,0.68,0,3,633,Medium Risk,1
50,10064,Rural,118,706.19,0.108,0.38,56,0.8,2473.23,0.65,22007,6,0.034,18493.82,4.0,458.8,4,3.18,5,55,1,0.0,0.0,7,2,731,Low Risk,1
50,10446,Semi-Urban,33,426.12,0.113,0.63,59,0.59,701.75,0.0,0,1,0.01,0.0,0.0,99.35,1,1.63,4,51,2,0.72,0.25,0,1,584,Medium Risk,0
58,20815,Rural,69,55.75,0.138,0.3,11,0.76,262.14,0.93,14630,2,0.072,11929.67,4.6,1746.18,1,9.9,1,49,2,0.0,0.0,5,3,751,Very Low Risk,1
30,8624,Semi-Urban,113,191.75,0.033,0.62,8,0.73,891.92,0.0,0,1,0.233,0.0,0.0,1358.94,1,1.22,3,40,0,0.0,0.0,1,1,569,Medium Risk,0
47,10461,Urban,101,96.86,0.054,0.28,76,0.69,2425.61,0.0,0,0,0.011,20830.02,4.6,421.91,3,6.7,4,46,3,0.57,0.35,8,3,669,Low Risk,1
50,4819,Semi-Urban,44,765.33,0.128,0.05,83,0.69,2003.03,0.27,47068,9,0.185,0.0,0.0,31187.75,7,1.29,9,45,1,0.0,0.0,9,1,630,Medium Risk,1
30,13516,Semi-Urban,57,1125.33,0.163,0.91,76,0.84,1252.8,0.56,17534,4,0.155,0.0,0.0,132.5,6,25.99,3,40,7,0.63,0.0,9,0,694,Low Risk,1
43,16749,Rural,50,43.38,0.121,0.88,26,0.92,832.79,0.52,34197,1,0.168,0.0,0.0,0.0,0,3.08,9,1,2,0.0,0.0,9,2,592,Medium Risk,0
39,20514,Urban,33,659.87,0.105,0.97,89,0.9,1115.93,0.0,0,5,0.022,0.0,0.0,0.0,0,6.54,3,41,7,0.72,0.58,2,0,677,Low Risk,1
56,33353,Semi-Urban,43,91.11,0.039,0.72,62,0.91,141.68,0.0,0,2,0.161,0.0,0.0,0.0,0,0.75,10,3,3,0.0,0.0,3,1,555,Medium Risk,0
19,25947,Urban,14,180.64,0.282,0.68,28,0.86,1824.09,0.48,2823,4,0.204,24715.59,4.3,266.07,7,1.01,5,0,7,0.75,0.16,9,3,667,Low Risk,1
55,5658,Rural,77,254.35,0.338,0.56,21,0.77,339.15,0.34,8157,3,0.126,0.0,0.0,477.11,7,2.07,3,21,2,0.0,0.0,4,0,597,Medium Risk,0
56,6500,Semi-Urban,69,2164.46,0.034,0.13,72,0.64,1345.69,0.46,15581,2,0.089,0.0,0.0,5824.04,6,10.49,11,10,3,0.0,0.0,2,0,562,Medium Risk,0
43,27950,Urban,49,73.36,0.09,0.19,87,0.48,1458.03,0.0,0,2,0.116,17198.74,4.7,432.95,4,8.66,8,47,7,0.75,0.02,6,2,630,Medium Risk,1
32,5120,Urban,100,666.27,0.397,0.29,18,0.49,104.06,0.0,0,4,0.106,15648.49,3.4,0.0,0,13.27,11,10,0,0.0,0.0,1,0,592,Medium Risk,0
51,7020,Urban,113,59.99,0.092,0.89,37,0.74,2451.71,0.91,44894,2,0.193,0.0,0.0,36.24,10,0.99,1,44,5,0.0,0.0,6,2,653,Low Risk,1
59,13213,Semi-Urban,31,55.22,0.174,0.17,38,0.77,825.13,0.6,38037,1,0.045,0.0,0.0,324.64,10,7.44,4,13,6,0.96,0.47,4,1,652,Low Risk,1
61,31281,Urban,66,253.19,0.14,0.92,14,0.73,285.34,0.57,22763,1,0.282,23614.29,3.4,12444.61,9,2.56,2,26,7,0.0,0.0,8,0,703,Low Risk,1
57,32725,Urban,2,251.16,0.101,0.52,53,0.58,2150.53,0.0,0,1,0.022,0.0,0.0,0.0,0,2.0,7,32,3,0.69,0.07,1,1,531,High Risk,0
28,6259,Rural,85,8.18,0.286,0.72,31,0.88,464.69,0.81,21998,2,0.027,14568.37,3.4,0.0,0,2.62,2,27,0,0.0,0.0,8,1,731,Low Risk,1
20,31011,Rural,85,983.89,0.106,0.11,45,0.92,159.89,0.0,0,3,0.03,0.0,0.0,5465.42,4,3.99,7,22,5,0.8,0.27,8,3,658,Low Risk,1
23,13081,Semi-Urban,73,18.79,0.101,0.27,60,0.95,1287.26,0.0,0,0,0.089,0.0,0.0,162.04,9,8.68,7,56,6,0.0,0.0,7,0,552,Medium Risk,0
26,4823,Rural,50,205.38,0.096,0.96,51,0.77,411.8,0.81,16650,7,0.028,26853.72,3.4,135.62,7,13.77,1,8,3,0.86,0.57,4,3,798,Very Low Risk,1
23,20858,Urban,66,1203.68,0.071,0.27,33,0.69,2457.82,0.0,0,3,0.031,8604.83,4.3,0.0,0,7.55,10,58,6,0.0,0.0,2,1,620,Medium Risk,1
26,21626,Semi-Urban,75,3466.92,0.239,0.3,72,0.67,124.99,0.0,0,5,0.059,14667.3,4.4,14323.56,5,8.44,9,17,3,0.94,0.14,9,3,767,Very Low Risk,1
56,16467,Semi-Urban,92,158.28,0.023,0.2,34,0.97,222.87,0.9,18264,1,0.179,0.0,0.0,1603.78,3,27.74,6,42,7,0.87,0.54,0,0,654,Low Risk,1
48,22627,Semi-Urban,47,43.84,0.048,0.13,69,0.46,2099.88,0.0,0,0,0.296,1498.59,3.5,448.48,11,9.0,10,23,6,0.65,0.38,9,3,536,High Risk,0
49,9990,Semi-Urban,16,1151.31,0.081,0.23,36,0.83,675.4,0.79,33149,4,0.026,28892.16,4.5,3030.98,4,3.62,5,26,6,0.6,0.15,2,2,780,Very Low Risk,1
58,24544,Semi-Urban,6,691.03,0.179,0.64,77,0.48,2287.83,0.0,0,3,0.0,0.0,0.0,0.0,0,8.01,10,34,3,0.62,0.59,5,3,502,High Risk,0
29,6134,Semi-Urban,12,136.08,0.086,0.46,60,0.57,846.73,0.0,0,0,0.018,0.0,0.0,0.0,0,24.72,0,52,6,0.8,0.15,3,1,579,Medium Risk,0
25,21454,Rural,119,116.88,0.185,0.55,48,0.81,267.48,0.0,0,8,0.092,0.0,0.0,3821.62,1,1.88,1,3,1,0.92,0.48,5,2,709,Low Risk,1
25,19743,Urban,65,103.45,0.097,0.12,8,0.75,125.42,0.0,0,0,0.046,25090.74,4.7,2947.9,10,2.91,3,21,2,0.72,0.28,3,1,705,Low Risk,1
