borrower_id,age,borrower_type,state,household_size,income_month_1,income_month_2,income_month_3,income_month_4,income_month_5,income_month_6,employment_type,months_at_current_job,num_income_sources,upi_transactions_per_month,upi_avg_transaction_amount,upi_months_active,mobile_wallet_used,utility_bills_paid,utility_bills_total,rent_paid_on_time_months,total_rental_months,same_number_since_year,avg_monthly_recharge_amount,recharge_frequency_per_month,ecomm_orders_per_month,ecomm_return_rate,prepaid_orders_ratio,survey_q1,survey_q2,survey_q3,survey_q4,survey_q5,survey_q6,survey_q7,survey_q8,loan_amount_requested,loan_purpose,loan_tenure_months,default_probability,defaulted
B08261,28,gig,Tamil Nadu,2,14470.5,9169.69,23039.77,31803.36,31778.62,36147.84,daily-wage,19,3,33.0,2017.57,17.0,1.0,7,21,11.0,15.0,2019.0,501.59,1.6,7.7,0.41,0.2562329737726258,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,162900.0,education,27,0.4529,0
B08262,33,migrant,Tamil Nadu,3,26520.84,25083.02,32911.93,28873.9,30117.26,20221.93,self-employed,11,3,48.1,,22.0,1.0,7,18,7.0,19.0,2016.0,620.03,2.35,7.2,0.351,0.881683318525151,3.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,181300.0,consumption,33,0.238,0
B08263,39,gig,Delhi,2,35620.31,20901.44,21864.2,26327.03,53818.18,52860.35,salaried-gig,23,4,79.5,2674.03,18.0,0.0,7,8,7.0,11.0,2014.0,641.72,2.13,4.6,0.116,0.7778139588603654,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,161500.0,consumption,43,0.2105,0
B08264,29,gig,Telangana,5,8413.52,76087.96,15645.02,22629.39,32853.72,34598.33,daily-wage,25,3,84.0,2843.38,20.0,1.0,13,16,22.0,23.0,2015.0,580.43,2.63,8.2,0.175,0.9541609181416337,4.0,4.0,2.0,5.0,4.0,4.0,3.0,4.0,351600.0,business,10,0.4165,0
B08265,54,rural,Odisha,7,8950.97,9448.44,13832.8,11687.85,10498.48,20541.76,self-employed,26,3,33.2,2350.05,16.0,0.0,5,14,4.0,23.0,2020.0,433.07,1.94,7.6,0.366,0.7079144529352273,3.0,2.0,4.0,4.0,3.0,2.0,4.0,2.0,133200.0,agriculture,15,0.6004,1
B08266,28,gig,Maharashtra,3,25550.03,11163.81,29981.08,19612.34,18045.07,32173.0,salaried-gig,18,2,37.3,1951.39,17.0,1.0,4,15,8.0,24.0,2021.0,551.16,1.32,8.4,0.387,0.14983065090209002,3.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,26100.0,education,18,0.5209,0
B08267,31,migrant,Karnataka,1,26573.57,16171.87,25503.23,32756.74,41098.91,28102.04,daily-wage,12,3,,2653.64,11.0,1.0,6,7,5.0,9.0,2015.0,558.43,2.49,11.4,0.229,0.6323711331637171,3.0,4.0,2.0,3.0,4.0,4.0,1.0,4.0,361400.0,business,29,0.4622,0
B08268,38,gig,Tamil Nadu,2,34189.3,25345.77,37816.22,31753.14,61128.68,48106.73,salaried-gig,28,4,77.7,3048.85,24.0,1.0,12,14,11.0,13.0,2011.0,542.82,2.66,9.0,0.219,0.767069107977445,4.0,5.0,2.0,5.0,4.0,5.0,2.0,4.0,75800.0,consumption,46,0.0,0
B08269,35,rural,Rajasthan,7,9291.03,8674.18,17351.92,7974.0,7746.36,12616.68,daily-wage,20,2,25.1,1267.21,8.0,0.0,6,12,9.0,24.0,2021.0,243.25,1.04,0.0,,,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,134500.0,agriculture,15,0.6165,1
B08270,36,gig,Tamil Nadu,3,16339.32,45575.44,36811.28,45825.56,19094.08,25607.65,salaried-gig,22,2,66.6,2412.77,15.0,1.0,11,15,,,2014.0,551.72,2.1,4.8,0.255,0.8229939908624082,4.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,281000.0,medical,6,0.4394,0
B08271,26,gig,Telangana,4,18811.71,14860.18,13895.97,15213.53,22109.33,27398.96,daily-wage,12,3,24.5,1538.23,16.0,0.0,5,11,11.0,19.0,2020.0,672.66,0.87,3.9,0.32,0.5868645950105899,2.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,277900.0,education,10,0.416,0
B08272,36,gig,Delhi,2,39292.01,46898.98,52169.27,16315.93,34085.88,38110.66,salaried-gig,22,4,59.2,1898.95,21.0,1.0,6,11,,,2015.0,483.86,2.41,9.9,0.248,0.5631948771084805,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,187000.0,consumption,12,0.4206,0
B08273,26,gig,Karnataka,5,17337.87,21936.52,20151.54,15095.72,24438.23,25272.71,salaried-gig,16,2,57.4,1971.16,10.0,0.0,4,21,7.0,17.0,2024.0,466.8,0.73,3.7,0.396,0.22207573640123535,1.0,3.0,3.0,,2.0,2.0,3.0,2.0,408400.0,business,34,0.3902,0
B08274,39,gig,Delhi,4,21089.22,15780.06,18590.93,20618.96,8771.78,28839.31,daily-wage,9,2,7.5,783.75,4.0,0.0,4,22,0.0,11.0,2020.0,459.11,0.84,2.9,0.396,0.4470624627914914,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,468700.0,consumption,37,0.5319,0
B08275,28,rural,Odisha,4,4613.03,5715.28,8706.6,7168.0,4953.0,9636.17,seasonal,10,1,8.3,1051.29,3.0,0.0,4,20,0.0,11.0,2023.0,280.45,0.65,2.5,0.474,0.021228334562161236,2.0,1.0,5.0,3.0,1.0,2.0,3.0,1.0,54200.0,agriculture,13,0.6823,1
B08276,29,migrant,Delhi,1,21357.33,30436.95,21508.17,27168.45,32268.5,34783.88,daily-wage,9,3,66.4,1888.54,16.0,1.0,11,20,,,2017.0,639.54,1.89,8.7,0.275,0.6756378105785036,4.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,284100.0,business,33,0.3573,0
B08277,22,gig,Telangana,5,13630.81,36878.0,39151.0,25174.99,43992.44,36994.79,self-employed,25,3,64.7,2573.54,18.0,0.0,6,8,19.0,21.0,2020.0,661.86,2.07,6.1,0.198,0.9385662401086846,2.0,4.0,1.0,4.0,4.0,2.0,3.0,4.0,459500.0,business,57,0.2535,0
B08278,34,gig,Maharashtra,2,10091.39,22060.35,17858.28,25583.62,27227.09,43648.49,salaried-gig,31,3,64.9,2714.02,19.0,1.0,9,11,4.0,6.0,2012.0,588.82,2.4,13.7,0.197,0.1574979376253554,3.0,4.0,1.0,,3.0,2.0,2.0,4.0,88700.0,medical,7,0.2288,0
B08279,28,rural,Bihar,5,13299.23,15232.84,24750.6,15203.4,16399.84,27818.33,daily-wage,36,3,52.0,2409.67,15.0,0.0,6,11,9.0,17.0,2016.0,361.61,2.21,0.0,,,3.0,4.0,2.0,3.0,3.0,2.0,3.0,4.0,463400.0,consumption,27,0.5623,0
B08280,34,rural,Uttar Pradesh,4,12340.73,12268.11,25041.68,8554.9,13255.44,18698.02,self-employed,29,2,29.5,1377.74,13.0,0.0,7,14,,,2016.0,363.05,1.39,6.7,0.283,0.5112426215419881,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,195600.0,education,32,0.4086,0
B08281,45,rural,Bihar,4,14551.01,14383.38,28830.26,10627.04,19744.64,26727.57,seasonal,44,3,,,,,2,15,,,2016.0,295.19,2.39,0.0,,,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,246900.0,agriculture,49,0.7357,1
B08282,24,gig,Tamil Nadu,5,37392.07,36100.75,28482.0,28419.65,24581.95,13074.13,salaried-gig,16,3,37.7,1656.34,6.0,0.0,8,21,9.0,20.0,2019.0,436.49,1.37,8.3,0.281,0.6638698977027759,3.0,4.0,3.0,1.0,2.0,3.0,4.0,2.0,298900.0,education,48,0.4657,0
B08283,34,gig,Karnataka,5,32087.25,7395.68,22901.14,48721.24,28427.72,38611.46,salaried-gig,33,4,76.2,2961.01,24.0,1.0,22,24,,,2015.0,625.01,2.3,12.6,0.177,0.9687701427399606,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,10300.0,medical,6,0.2995,0
B08284,40,rural,Rajasthan,5,9550.76,14754.56,24284.66,15915.83,13691.73,24765.62,seasonal,36,3,47.1,2893.12,29.0,1.0,8,18,21.0,24.0,2016.0,434.41,1.96,13.0,0.151,0.44641673253615305,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,25100.0,business,14,0.3544,0
B08285,40,gig,Tamil Nadu,2,42648.25,48511.99,27457.77,42675.71,50401.52,45226.88,salaried-gig,30,4,84.7,2858.85,26.0,0.0,9,11,9.0,10.0,,682.7,2.38,17.1,0.202,0.9973300851116065,5.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,196300.0,education,43,0.2489,0
B08286,34,gig,Delhi,2,21031.01,16652.58,50837.3,47937.31,18958.55,32320.02,salaried-gig,29,3,57.4,2545.3,21.0,0.0,12,18,19.0,23.0,2015.0,557.94,2.15,11.0,0.183,0.4206571171823598,3.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,460000.0,business,32,0.3009,0
B08287,30,gig,Telangana,3,15656.16,7210.71,12508.05,14004.38,15016.94,24364.07,self-employed,6,2,20.2,431.82,11.0,0.0,0,20,,,2023.0,438.77,0.5,0.0,,,2.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,142000.0,agriculture,38,0.7813,1
B08288,37,gig,Maharashtra,5,6140.67,41412.58,22248.1,26623.41,31107.9,12446.64,daily-wage,22,3,43.0,2209.48,6.0,0.0,6,9,,,2017.0,620.54,2.13,13.1,0.248,0.6517051320285047,3.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,282100.0,education,53,0.3302,0
B08289,23,migrant,Delhi,3,27443.51,34677.21,29351.1,30959.69,38448.86,27116.08,self-employed,16,4,98.7,2376.8,31.0,1.0,6,12,6.0,17.0,2020.0,510.79,2.38,11.9,0.19,0.9157397220441341,4.0,4.0,2.0,3.0,4.0,3.0,2.0,3.0,372500.0,medical,39,0.433,0
B08290,48,rural,Madhya Pradesh,5,12279.09,13373.94,17159.99,11600.36,10212.87,16649.01,seasonal,20,2,32.7,1691.0,8.0,0.0,10,19,9.0,23.0,2019.0,179.5,1.65,9.3,0.317,0.42363914255864316,1.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,487100.0,agriculture,25,0.4491,0
B08291,25,gig,Maharashtra,2,27516.23,17322.83,24756.09,54013.82,21694.26,22548.54,salaried-gig,18,3,37.7,1589.25,12.0,1.0,1,14,7.0,21.0,2022.0,544.94,1.27,10.3,0.402,0.3735779799048026,3.0,2.0,5.0,2.0,3.0,,3.0,2.0,87400.0,agriculture,22,0.4649,0
B08292,31,migrant,Maharashtra,1,24370.94,26869.76,34176.0,26787.44,30585.87,25717.33,daily-wage,12,3,66.5,1963.98,12.0,0.0,14,19,12.0,17.0,,526.87,2.02,4.9,0.337,0.6659761547459547,3.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,187400.0,consumption,12,0.156,0
B08293,34,rural,Bihar,4,14101.57,14921.4,24895.98,14592.89,12899.95,20498.68,seasonal,39,3,75.0,2083.6,11.0,0.0,12,22,11.0,20.0,,346.15,2.75,7.4,0.323,0.4003496786777759,3.0,4.0,1.0,3.0,4.0,4.0,2.0,5.0,54700.0,business,15,0.2242,0
B08294,32,gig,Telangana,2,28092.66,13688.7,23026.46,54692.64,24528.53,28005.81,salaried-gig,25,3,45.0,2691.71,18.0,0.0,2,8,2.0,6.0,2015.0,700.98,2.25,7.2,0.254,0.6428993920300049,3.0,3.0,3.0,,2.0,,2.0,3.0,494800.0,business,24,0.6139,1
B08295,26,migrant,Karnataka,2,27868.58,30758.01,30191.39,34443.89,41852.67,26138.01,self-employed,7,4,62.8,2725.13,24.0,1.0,6,8,15.0,18.0,2018.0,738.12,2.21,6.0,0.222,0.7611774019914188,4.0,4.0,1.0,,5.0,3.0,2.0,5.0,499800.0,consumption,12,0.2886,0
B08296,40,gig,Karnataka,5,52859.73,45454.56,24067.39,17865.29,51808.65,48863.35,salaried-gig,37,4,89.4,3275.42,30.0,1.0,9,10,21.0,24.0,2011.0,697.35,2.98,8.1,0.169,0.7747307763880593,4.0,4.0,1.0,5.0,5.0,5.0,2.0,5.0,240400.0,consumption,9,0.1777,0
B08297,24,migrant,Delhi,2,19674.27,25385.44,33625.97,30393.45,29354.79,26665.61,salaried-gig,10,4,65.5,2364.75,,1.0,4,15,11.0,23.0,2020.0,572.6,1.61,4.2,0.395,0.6225557234727619,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,47500.0,consumption,28,0.454,0
B08298,34,rural,Bihar,5,9637.56,9766.27,23743.46,11201.45,11845.88,15135.45,self-employed,24,2,35.8,1309.58,2.0,0.0,0,7,,,,262.43,1.18,0.0,,,3.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,254100.0,business,51,0.4396,0
B08299,28,gig,Maharashtra,4,12459.41,40058.14,40024.8,2000.0,26720.46,36357.4,daily-wage,20,3,73.4,1536.19,13.0,0.0,5,14,11.0,24.0,2019.0,553.56,1.58,7.1,0.277,0.13768948131173922,3.0,4.0,5.0,3.0,2.0,4.0,2.0,3.0,286700.0,agriculture,40,0.4691,0
B08300,39,rural,Madhya Pradesh,4,6099.35,5627.0,10826.69,5220.6,5054.99,7782.7,daily-wage,10,2,,,,,2,18,1.0,14.0,2024.0,185.84,0.96,0.0,,,2.0,2.0,5.0,1.0,2.0,2.0,5.0,2.0,142200.0,education,54,0.8306,1
B08301,22,gig,Telangana,4,27864.01,50152.54,29559.33,23465.43,25176.4,25451.61,salaried-gig,20,3,58.2,2899.78,18.0,1.0,5,10,2.0,12.0,2022.0,546.44,1.93,6.9,0.326,0.20065864023059207,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,180200.0,consumption,52,0.3475,0
B08302,50,rural,Odisha,4,10067.41,13811.31,21268.01,11536.21,11051.66,22471.65,self-employed,36,2,82.1,2171.51,26.0,0.0,7,11,,,2018.0,259.15,1.88,0.0,,,3.0,3.0,2.0,4.0,2.0,,3.0,4.0,72400.0,agriculture,16,0.3681,0
B08303,42,rural,Bihar,5,18194.67,16871.43,27407.33,16111.21,14423.43,28622.44,daily-wage,46,4,,,,,15,17,9.0,10.0,2012.0,339.87,2.07,6.4,0.274,0.9963513875151105,3.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,448100.0,medical,23,0.4526,0
B08304,30,gig,Delhi,5,28451.3,17293.63,54030.78,36953.8,21441.5,13360.08,salaried-gig,19,2,56.6,2173.17,10.0,1.0,9,12,,,2017.0,596.37,1.95,5.6,0.258,0.6855942496031571,4.0,3.0,3.0,4.0,4.0,2.0,1.0,3.0,59300.0,agriculture,46,0.4471,0
B08305,31,gig,Telangana,3,20341.6,15176.06,26311.23,40719.19,35914.47,32605.16,self-employed,21,3,54.5,1847.06,15.0,0.0,2,6,7.0,9.0,2019.0,564.59,1.45,6.4,0.294,0.5299957210790986,3.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,218100.0,consumption,25,0.2746,0
B08306,37,gig,Delhi,4,31823.46,38392.28,19747.74,35832.63,16333.5,24196.18,self-employed,12,3,59.1,2005.75,9.0,0.0,3,9,,,2017.0,486.81,1.61,4.1,0.357,0.3657074305716566,4.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,93700.0,consumption,27,0.4524,0
B08307,25,migrant,Karnataka,2,16990.1,21054.26,18846.4,24422.03,24457.47,26675.2,self-employed,5,2,48.6,1213.79,18.0,0.0,7,20,3.0,8.0,2022.0,432.31,1.51,6.7,0.376,0.6852061558742243,2.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,47700.0,education,19,0.4846,0
B08308,37,gig,Tamil Nadu,5,11346.92,23664.67,31044.15,24446.62,33224.32,31761.98,salaried-gig,13,3,42.6,1697.04,16.0,1.0,2,18,7.0,20.0,2019.0,552.48,1.35,7.5,0.324,0.3312070093461164,3.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,56300.0,education,48,0.426,0
B08309,28,gig,Delhi,3,51317.7,33296.35,2000.0,10474.45,48163.68,59048.84,self-employed,29,3,73.1,3419.72,18.0,1.0,8,11,11.0,11.0,2018.0,605.69,2.51,12.5,0.204,0.939884593674884,3.0,4.0,2.0,4.0,3.0,5.0,1.0,3.0,138900.0,business,45,0.2897,0
B08310,49,rural,Odisha,4,7631.95,9108.07,16335.8,5505.37,9129.5,13244.88,self-employed,19,2,,,,,3,8,11.0,18.0,2021.0,288.57,1.28,0.0,,,2.0,2.0,4.0,3.0,3.0,2.0,4.0,2.0,299100.0,education,45,0.689,1
B08311,30,rural,Uttar Pradesh,4,9875.3,5455.69,7399.29,7628.41,7261.93,9130.26,self-employed,13,1,,,,,5,21,1.0,15.0,2023.0,100.0,0.89,0.0,,,1.0,2.0,3.0,1.0,3.0,3.0,4.0,2.0,208300.0,business,18,0.7893,1
B08312,36,gig,Delhi,3,20409.35,20690.73,37487.35,24220.59,21078.23,36218.68,salaried-gig,18,3,57.4,1373.67,13.0,0.0,1,6,2.0,6.0,2019.0,588.15,1.29,7.7,0.387,0.6665464280143635,4.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,329900.0,consumption,35,0.3348,0
B08313,39,rural,Odisha,6,7096.05,11237.1,13352.36,12602.96,8989.74,18950.68,seasonal,27,3,60.7,1381.48,12.0,0.0,1,9,2.0,14.0,2018.0,374.84,1.02,0.0,,,3.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,211600.0,business,49,0.5664,0
B08314,21,migrant,Delhi,1,35748.12,32623.83,26556.27,33207.86,29774.42,41740.38,daily-wage,13,3,70.0,2726.11,28.0,1.0,8,11,8.0,11.0,2021.0,686.77,2.37,11.3,0.257,0.6570004004155963,3.0,4.0,2.0,4.0,4.0,,3.0,3.0,147300.0,education,35,0.1577,0
B08315,24,gig,Delhi,2,41129.17,37275.56,14078.66,16515.98,23144.37,59629.46,self-employed,37,4,85.3,3348.99,32.0,0.0,20,20,19.0,22.0,2018.0,713.33,3.15,12.5,0.095,0.9981308458177288,4.0,5.0,3.0,4.0,4.0,4.0,1.0,4.0,479500.0,education,12,0.2948,0
B08316,40,rural,Rajasthan,5,13312.72,16023.98,28722.31,11750.66,13810.46,26237.3,seasonal,32,2,60.7,2006.1,17.0,0.0,9,10,,,2016.0,295.25,2.44,0.0,,,3.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,330900.0,agriculture,39,0.279,0
B08317,29,rural,Rajasthan,6,8910.11,9824.32,14835.46,9038.37,7220.82,15879.12,daily-wage,20,1,5.0,798.42,5.0,0.0,4,16,,,2019.0,358.25,1.02,0.0,,,2.0,4.0,4.0,1.0,3.0,3.0,4.0,1.0,335900.0,consumption,59,0.4967,0
B08318,25,gig,Karnataka,4,16439.25,23806.47,57951.93,19877.05,40000.51,22805.58,salaried-gig,26,4,85.8,2471.24,18.0,1.0,4,9,16.0,22.0,2019.0,648.46,1.99,4.6,0.253,0.7736127350584504,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,112200.0,business,46,0.3044,0
B08319,33,gig,Tamil Nadu,2,6637.9,16502.65,50562.63,45524.56,36913.72,19266.49,daily-wage,26,3,41.8,2152.62,14.0,0.0,9,17,2.0,7.0,2017.0,507.08,1.46,11.1,0.33,0.3166998323499682,4.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,23400.0,medical,38,0.6741,1
B08320,36,rural,Madhya Pradesh,4,12252.23,10385.94,19814.17,8905.4,9907.07,11614.47,seasonal,23,2,,,,,8,21,5.0,19.0,2019.0,215.67,1.51,0.0,,,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,126300.0,business,7,0.5463,0
B08321,35,gig,Delhi,2,8103.51,15737.92,9515.89,16576.19,15369.04,15257.22,salaried-gig,8,2,0.1,597.59,0.0,1.0,1,10,4.0,24.0,2018.0,517.76,0.8,2.9,0.488,0.5668304642181355,2.0,1.0,5.0,2.0,3.0,2.0,4.0,3.0,88800.0,business,32,0.6978,1
B08322,37,gig,Maharashtra,3,54796.57,27357.59,37297.17,15458.88,24818.42,35127.25,daily-wage,26,3,59.9,2280.12,23.0,1.0,8,9,11.0,12.0,2013.0,562.15,2.22,9.3,0.272,0.5773273813073684,4.0,3.0,1.0,,4.0,3.0,3.0,2.0,271000.0,business,17,0.1362,0
B08323,35,rural,Uttar Pradesh,5,13524.54,13052.37,26632.21,16490.75,11255.05,21769.6,seasonal,34,3,,,,,12,22,17.0,22.0,2016.0,464.92,2.35,0.0,,,4.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,21400.0,business,49,0.3529,0
B08324,28,migrant,Karnataka,1,30410.48,34084.77,33507.69,31602.5,28815.63,34434.3,self-employed,12,3,65.1,2220.53,26.0,1.0,2,9,7.0,9.0,2017.0,589.74,2.72,11.9,0.17,0.5997569187452743,4.0,4.0,3.0,,5.0,4.0,2.0,4.0,247400.0,consumption,54,0.2514,0
B08325,32,migrant,Gujarat,2,20977.59,26229.21,22788.65,25891.35,25448.36,17818.41,daily-wage,9,3,45.2,2181.0,10.0,0.0,11,18,2.0,6.0,2018.0,565.89,2.33,7.2,0.275,0.6261128186006111,3.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,95300.0,consumption,42,0.4611,0
B08326,40,rural,Madhya Pradesh,6,18843.69,14198.02,25941.97,12449.09,13849.48,25373.92,daily-wage,44,3,,,,,7,16,,,2015.0,409.99,2.36,0.0,,,3.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,80300.0,medical,60,0.6224,1
B08327,33,gig,Karnataka,4,10081.23,2690.85,15788.89,11764.41,22757.71,20953.81,salaried-gig,1,1,12.2,476.45,5.0,0.0,0,14,,,,447.38,0.75,2.4,0.445,0.03620374686777657,2.0,1.0,5.0,2.0,1.0,1.0,4.0,2.0,94500.0,business,53,0.532,0
B08328,24,gig,Delhi,5,17631.3,31431.31,11379.18,26097.01,38881.99,16997.76,salaried-gig,7,3,29.5,1546.38,7.0,0.0,3,6,,,2020.0,504.83,0.97,3.8,0.419,0.4258208820206476,2.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,259000.0,business,36,0.6216,1
B08329,34,gig,Telangana,4,38162.33,22518.33,25144.7,36129.5,48133.03,15620.67,daily-wage,17,4,38.1,1896.29,17.0,1.0,2,9,11.0,18.0,2015.0,552.99,1.92,12.2,0.179,0.3261831989746341,3.0,3.0,3.0,,3.0,4.0,1.0,3.0,367700.0,consumption,8,0.4664,0
B08330,33,migrant,Gujarat,4,22098.98,26729.85,28868.07,29372.86,26949.94,21790.28,self-employed,8,2,77.9,2149.23,16.0,0.0,12,15,8.0,19.0,2016.0,706.11,1.97,3.3,0.17,0.8394003646540923,2.0,3.0,3.0,4.0,3.0,,3.0,3.0,229400.0,consumption,46,0.4114,0
B08331,31,migrant,Tamil Nadu,4,15826.38,19046.64,22586.15,23646.4,16620.3,19606.73,daily-wage,3,2,60.9,1814.0,4.0,0.0,2,7,13.0,21.0,,395.59,1.42,5.5,0.34,0.14803763999856126,2.0,3.0,5.0,2.0,2.0,3.0,4.0,3.0,209800.0,education,17,0.4911,0
B08332,32,rural,Bihar,7,12301.35,16721.32,22692.22,13811.11,12856.36,20656.21,self-employed,30,2,,,,,15,17,2.0,9.0,2016.0,510.66,1.53,10.5,0.324,0.2792211229374934,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,34200.0,agriculture,46,0.5,0
B08333,30,gig,Delhi,3,24269.62,34163.47,17024.34,23650.69,18139.91,21159.45,salaried-gig,7,3,2.9,950.05,5.0,1.0,2,20,1.0,15.0,2022.0,347.75,1.03,4.3,0.384,0.16109876202282217,1.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,400600.0,business,14,0.5921,1
B08334,35,rural,Madhya Pradesh,4,13752.8,10051.2,18347.63,9729.92,10857.31,21067.37,seasonal,28,1,,,,,6,16,,,,292.0,1.11,5.1,0.378,0.40414560053149046,1.0,3.0,4.0,2.0,2.0,,3.0,1.0,387600.0,education,25,0.6674,1
B08335,54,rural,Uttar Pradesh,4,12089.0,7397.63,14381.79,8953.0,9866.97,13859.99,seasonal,19,2,,,,,3,23,,,2021.0,290.0,1.46,0.0,,,2.0,2.0,3.0,2.0,3.0,,4.0,3.0,71700.0,agriculture,34,0.5141,0
B08336,32,rural,Uttar Pradesh,7,7963.61,8916.74,18963.0,8980.96,12169.52,17755.24,self-employed,24,2,55.2,1974.58,12.0,1.0,16,24,2.0,11.0,2018.0,295.19,1.11,0.0,,,4.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,46000.0,agriculture,60,0.4001,0
B08337,27,gig,Delhi,5,49317.85,40110.46,47527.01,30221.34,13833.69,15545.86,salaried-gig,21,4,66.4,2761.16,31.0,1.0,17,18,13.0,14.0,2018.0,673.54,2.35,12.9,0.243,0.6428155300891149,4.0,3.0,3.0,,4.0,3.0,1.0,4.0,260400.0,consumption,15,0.1771,0
B08338,50,rural,Rajasthan,5,7619.74,8292.33,21541.13,9600.63,10776.19,17127.9,self-employed,23,3,,,,,7,24,6.0,21.0,2020.0,299.31,1.53,0.0,,,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,299600.0,consumption,38,0.5982,1
B08339,43,rural,Rajasthan,6,8827.3,8634.14,14856.49,10984.38,11849.34,17054.01,seasonal,29,1,,,,,8,21,,,2020.0,265.46,1.12,1.4,0.359,0.26590713628226165,2.0,2.0,4.0,,4.0,2.0,4.0,3.0,86600.0,medical,24,0.5803,0
B08340,28,gig,Maharashtra,3,20565.91,21186.5,37442.57,31957.65,20733.21,23701.32,self-employed,17,3,38.2,2073.97,19.0,0.0,6,16,5.0,12.0,2021.0,525.37,1.6,2.5,0.321,0.14266186047845048,2.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,290100.0,business,49,0.4309,0
B08341,30,rural,Uttar Pradesh,4,11821.15,13997.97,24261.09,16004.01,14860.09,27403.8,daily-wage,35,2,50.6,2294.14,19.0,1.0,8,14,,,2018.0,332.63,1.84,0.0,,,3.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,203400.0,business,41,0.2719,0
B08342,37,gig,Karnataka,4,21549.58,34514.51,15598.74,19174.74,32360.08,36655.05,salaried-gig,28,4,81.5,2912.38,18.0,1.0,19,24,7.0,8.0,2016.0,590.19,2.31,8.2,0.21,0.9749912860601163,3.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,497500.0,education,50,0.1913,0
B08343,25,gig,Karnataka,2,4202.77,20817.05,24189.27,8680.23,25351.75,39785.67,salaried-gig,18,3,39.7,2302.05,24.0,0.0,4,9,13.0,21.0,2022.0,512.29,1.28,3.1,0.336,0.3472844139724347,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,182300.0,consumption,47,0.3457,0
B08344,39,rural,Rajasthan,4,11666.81,9131.73,16423.46,9267.63,9435.2,18745.79,seasonal,19,3,27.9,1252.62,7.0,0.0,1,9,,,2021.0,266.46,2.08,0.0,,,2.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,143800.0,medical,53,0.5177,0
B08345,32,gig,Delhi,3,31933.79,23236.58,24618.7,37346.37,18391.6,20833.84,salaried-gig,14,3,32.8,1546.94,19.0,0.0,16,24,2.0,12.0,2019.0,491.86,1.38,3.6,0.283,0.594260215304615,4.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,196600.0,business,27,0.3496,0
B08346,23,gig,Telangana,2,22178.38,24487.69,31048.6,34182.6,12737.35,13747.42,daily-wage,16,3,3.5,1438.89,11.0,0.0,3,24,1.0,13.0,2023.0,417.89,1.24,3.2,0.378,0.14772778659332536,2.0,2.0,4.0,2.0,3.0,4.0,4.0,2.0,293800.0,medical,45,0.5351,0
